[INFO]Started
[INFO]Call: main.py--modetrain--lns_destructionT--lns_destruction_p0.2--nb_batches_training_set2800--nb_train_batches2800--batch_size25--lns_timelimit300--lns_batch_size5--test_size10--valid_size10--training_path/content/drive/MyDrive/MBA/data/050/vrppd-instances-1.0/train/pa--run_name050_PA_TRAIN--load_partial_instanceTrue--devicecpu
[INFO]Version: 0.3.0
[INFO]PARAMETERS:
[INFO]actor_lr: 0.0001
[INFO]batch_size: 25
[INFO]calculate_real_distance: False
[INFO]create_training_dataset: False
[INFO]critic_hidden_size: 128
[INFO]critic_lr: 0.0005
[INFO]device: cpu
[INFO]instance_blueprint: ALTR_20
[INFO]instance_path: None
[INFO]lns_Z_param: 0.8
[INFO]lns_adaptive_search: False
[INFO]lns_batch_size: 5
[INFO]lns_destruction: T
[INFO]lns_destruction_p: 0.2
[INFO]lns_max_iterations: 50000
[INFO]lns_nb_cpus: 1
[INFO]lns_reheating_nb: 5
[INFO]lns_t_max: 1000
[INFO]lns_t_min: 10
[INFO]lns_timelimit: 300
[INFO]lns_timelimit_validation: 300.0
[INFO]load_partial_instance: True
[INFO]max_grad_norm: 2.0
[INFO]mode: train
[INFO]model_path: None
[INFO]nb_batches_training_set: 2800
[INFO]nb_runs: 1
[INFO]nb_train_batches: 2800
[INFO]output_path: /content/NLNS/runs/run_050_PA_TRAIN_2023-11-29 19:21:42.921289
[INFO]pointer_hidden_size: 128
[INFO]round_distances: False
[INFO]run_name: 050_PA_TRAIN
[INFO]split_delivery: False
[INFO]test_size: 10
[INFO]training_path: /content/drive/MyDrive/MBA/data/050/vrppd-instances-1.0/train/pa
[INFO]valid_size: 10
[INFO]validation_seed: 0
[INFO]----------
[INFO]Generating training data...
[INFO]Loading training data...
[INFO]Loading validation data...
[INFO]Data loaded...
[INFO]Starting training...
[INFO]Batch 1/2800, repair costs (reward): 1075149.000, loss: -392847232.000000, critic_loss: 1171470942208.000000
[INFO]Batch 101/2800, repair costs (reward): 1147153.795, loss: -415938237.782178, critic_loss: 1338300844417.267334
[INFO]Batch 102/2800, repair costs (reward): 1144998.319, loss: -415168328.470588, critic_loss: 1333599655253.333252
[INFO]Batch 103/2800, repair costs (reward): 1143152.493, loss: -414508668.582524, critic_loss: 1329489614112.310791
[INFO]Batch 104/2800, repair costs (reward): 1141553.601, loss: -413935230.769231, critic_loss: 1325849646631.384521
[INFO]Batch 105/2800, repair costs (reward): 1139839.749, loss: -413307619.047619, critic_loss: 1322024918805.942871
[INFO]Batch 106/2800, repair costs (reward): 1137984.663, loss: -412622132.528302, critic_loss: 1317917193814.943359
[INFO]Batch 107/2800, repair costs (reward): 1135994.608, loss: -411894050.392523, critic_loss: 1313609093923.887939
[INFO]Batch 108/2800, repair costs (reward): 1133961.094, loss: -411151402.666667, critic_loss: 1309205583189.333252
[INFO]Batch 109/2800, repair costs (reward): 1132319.426, loss: -410563061.431193, critic_loss: 1305587138109.064209
[INFO]Batch 110/2800, repair costs (reward): 1130545.320, loss: -409917685.818182, critic_loss: 1301677780023.854492
[INFO]Batch 111/2800, repair costs (reward): 1128620.669, loss: -409211389.693694, critic_loss: 1297492695538.162109
[INFO]Batch 112/2800, repair costs (reward): 1127244.910, loss: -408714025.428571, critic_loss: 1294352781897.142822
[INFO]Batch 113/2800, repair costs (reward): 1125524.285, loss: -408089332.106195, critic_loss: 1290593042432.000000
[INFO]Batch 114/2800, repair costs (reward): 1124149.684, loss: -407583778.807018, critic_loss: 1287499277006.596436
[INFO]Batch 115/2800, repair costs (reward): 1122652.765, loss: -407041720.765217, critic_loss: 1284167923195.547852
[INFO]Batch 116/2800, repair costs (reward): 1121228.676, loss: -406512393.931035, critic_loss: 1280976790916.413818
[INFO]Batch 117/2800, repair costs (reward): 1119890.525, loss: -406035678.358974, critic_loss: 1277961666279.931641
[INFO]Batch 118/2800, repair costs (reward): 1118229.997, loss: -405426323.525424, critic_loss: 1274332375630.101807
[INFO]Batch 119/2800, repair costs (reward): 1116924.646, loss: -404936029.579832, critic_loss: 1271389131887.865479
[INFO]Batch 120/2800, repair costs (reward): 1115283.033, loss: -404325103.466667, critic_loss: 1267817278122.666748
[INFO]Batch 121/2800, repair costs (reward): 1114187.983, loss: -403909852.561983, critic_loss: 1265290065124.495850
[INFO]Batch 122/2800, repair costs (reward): 1112756.246, loss: -403377101.377049, critic_loss: 1262134510910.950928
[INFO]Batch 123/2800, repair costs (reward): 1111435.540, loss: -402898781.658537, critic_loss: 1259192691903.479736
[INFO]Batch 124/2800, repair costs (reward): 1110111.205, loss: -402414813.935484, critic_loss: 1256247211965.935547
[INFO]Batch 125/2800, repair costs (reward): 1108966.300, loss: -401973070.336000, critic_loss: 1253643739201.535889
[INFO]Batch 126/2800, repair costs (reward): 1107749.496, loss: -401519729.015873, critic_loss: 1250914674850.539795
[INFO]Batch 127/2800, repair costs (reward): 1106285.650, loss: -400986664.314961, critic_loss: 1247742983159.937012
[INFO]Batch 128/2800, repair costs (reward): 1105034.000, loss: -400523129.750000, critic_loss: 1244946137600.000000
[INFO]Batch 129/2800, repair costs (reward): 1103746.201, loss: -400056589.147287, critic_loss: 1242145361888.248047
[INFO]Batch 130/2800, repair costs (reward): 1102251.732, loss: -399495757.784615, critic_loss: 1238937080249.107666
[INFO]Batch 131/2800, repair costs (reward): 1101379.000, loss: -399168074.015267, critic_loss: 1236905941726.778564
[INFO]Batch 132/2800, repair costs (reward): 1100355.884, loss: -398783283.151515, critic_loss: 1234580545784.242432
[INFO]Batch 133/2800, repair costs (reward): 1099201.700, loss: -398353204.932331, critic_loss: 1231986122813.593994
[INFO]Batch 134/2800, repair costs (reward): 1098038.666, loss: -397911685.253731, critic_loss: 1229384446624.477539
[INFO]Batch 135/2800, repair costs (reward): 1097010.972, loss: -397522556.444444, critic_loss: 1227052900534.044434
[INFO]Batch 136/2800, repair costs (reward): 1096010.013, loss: -397152473.647059, critic_loss: 1224762760252.235352
[INFO]Batch 137/2800, repair costs (reward): 1094651.685, loss: -396638997.255474, critic_loss: 1221813231436.613037
[INFO]Batch 138/2800, repair costs (reward): 1093749.193, loss: -396291834.202899, critic_loss: 1219730235510.724609
[INFO]Batch 139/2800, repair costs (reward): 1092489.004, loss: -395818302.848921, critic_loss: 1216972363054.043213
[INFO]Batch 140/2800, repair costs (reward): 1091389.759, loss: -395394599.085714, critic_loss: 1214515737395.199951
[INFO]Batch 141/2800, repair costs (reward): 1090330.578, loss: -394987357.730496, critic_loss: 1212139907057.475098
[INFO]Batch 142/2800, repair costs (reward): 1089291.027, loss: -394589998.422535, critic_loss: 1209785455572.732422
[INFO]Batch 143/2800, repair costs (reward): 1088222.694, loss: -394183425.342657, critic_loss: 1207404931831.049072
[INFO]Batch 144/2800, repair costs (reward): 1087286.434, loss: -393822349.111111, critic_loss: 1205279701219.555664
[INFO]Batch 145/2800, repair costs (reward): 1086261.731, loss: -393436454.400000, critic_loss: 1202996342134.289551
[INFO]Batch 146/2800, repair costs (reward): 1085406.202, loss: -393115173.260274, critic_loss: 1201037309755.616455
[INFO]Batch 147/2800, repair costs (reward): 1084468.318, loss: -392746812.517007, critic_loss: 1198942950406.966064
[INFO]Batch 148/2800, repair costs (reward): 1083494.098, loss: -392373016.864865, critic_loss: 1196768057842.162109
[INFO]Batch 149/2800, repair costs (reward): 1082569.707, loss: -392021893.369128, critic_loss: 1194664605874.684570
[INFO]Batch 150/2800, repair costs (reward): 1081574.257, loss: -391646612.693333, critic_loss: 1192426684634.453369
[INFO]Batch 151/2800, repair costs (reward): 1080506.184, loss: -391242380.715232, critic_loss: 1190061608770.119141
[INFO]Batch 152/2800, repair costs (reward): 1079732.026, loss: -390943083.578947, critic_loss: 1188265704609.684326
[INFO]Batch 153/2800, repair costs (reward): 1079256.934, loss: -390749382.483660, critic_loss: 1187029439186.823486
[INFO]Batch 154/2800, repair costs (reward): 1078402.112, loss: -390429606.649351, critic_loss: 1185083754575.792236
[INFO]Batch 155/2800, repair costs (reward): 1077587.225, loss: -390116147.406452, critic_loss: 1183208168362.116211
[INFO]Batch 156/2800, repair costs (reward): 1076601.829, loss: -389742753.230769, critic_loss: 1181033348279.794922
[INFO]Batch 157/2800, repair costs (reward): 1076004.492, loss: -389507261.350318, critic_loss: 1179602006250.802490
[INFO]Batch 158/2800, repair costs (reward): 1075362.805, loss: -389259554.227848, critic_loss: 1178079198402.430420
[INFO]Batch 159/2800, repair costs (reward): 1074649.873, loss: -388982591.396226, critic_loss: 1176427215556.427734
[INFO]Batch 160/2800, repair costs (reward): 1073875.285, loss: -388687646.200000, critic_loss: 1174643753779.199951
[INFO]Batch 161/2800, repair costs (reward): 1072861.625, loss: -388303856.496894, critic_loss: 1172428719504.695557
[INFO]Batch 162/2800, repair costs (reward): 1072193.698, loss: -388041981.037037, critic_loss: 1170852703902.024658
[INFO]Batch 163/2800, repair costs (reward): 1071576.349, loss: -387799933.251534, critic_loss: 1169423782114.159424
[INFO]Batch 164/2800, repair costs (reward): 1070908.268, loss: -387543070.829268, critic_loss: 1167865750503.024414
[INFO]Batch 165/2800, repair costs (reward): 1069998.760, loss: -387200865.551515, critic_loss: 1165849583864.242432
[INFO]Batch 166/2800, repair costs (reward): 1069288.261, loss: -386928671.421687, critic_loss: 1164183893300.433838
[INFO]Batch 167/2800, repair costs (reward): 1068882.607, loss: -386771277.413174, critic_loss: 1163146241226.347412
[INFO]Batch 168/2800, repair costs (reward): 1068124.751, loss: -386468746.857143, critic_loss: 1161402786572.190430
[INFO]Batch 169/2800, repair costs (reward): 1067564.760, loss: -386245535.621302, critic_loss: 1160054289086.864014
[INFO]Batch 170/2800, repair costs (reward): 1067010.149, loss: -386034583.341176, critic_loss: 1158718664752.188232
[INFO]Batch 171/2800, repair costs (reward): 1066383.645, loss: -385789480.233918, critic_loss: 1157237355813.427002
[INFO]Batch 172/2800, repair costs (reward): 1065707.449, loss: -385528581.581395, critic_loss: 1155690617165.395264
[INFO]Batch 173/2800, repair costs (reward): 1064954.215, loss: -385244271.722543, critic_loss: 1153960965919.075195
[INFO]Batch 174/2800, repair costs (reward): 1064390.949, loss: -385030642.574713, critic_loss: 1152627001744.183838
[INFO]Batch 175/2800, repair costs (reward): 1063795.811, loss: -384796594.468571, critic_loss: 1151234636513.280029
[INFO]Batch 176/2800, repair costs (reward): 1063317.722, loss: -384607085.272727, critic_loss: 1150036844544.000000
[INFO]Batch 177/2800, repair costs (reward): 1062755.903, loss: -384385968.090395, critic_loss: 1148686657940.971680
[INFO]Batch 178/2800, repair costs (reward): 1062115.324, loss: -384140669.662921, critic_loss: 1147208680344.449463
[INFO]Batch 179/2800, repair costs (reward): 1061607.745, loss: -383937788.960894, critic_loss: 1145973085738.905029
[INFO]Batch 180/2800, repair costs (reward): 1061943.933, loss: -384035808.888889, critic_loss: 1146508692684.800049
[INFO]Batch 181/2800, repair costs (reward): 1062242.667, loss: -384121230.320442, critic_loss: 1147024644831.469727
[INFO]Batch 182/2800, repair costs (reward): 1062691.803, loss: -384255783.384615, critic_loss: 1147861292853.450439
[INFO]Batch 183/2800, repair costs (reward): 1063622.416, loss: -384561035.715847, critic_loss: 1149794640901.595703
[INFO]Batch 184/2800, repair costs (reward): 1063822.530, loss: -384613507.652174, critic_loss: 1150040999312.695557
[INFO]Batch 185/2800, repair costs (reward): 1064041.861, loss: -384671082.897297, critic_loss: 1150369474593.210693
[INFO]Batch 186/2800, repair costs (reward): 1065259.389, loss: -385075745.892473, critic_loss: 1153046176536.774170
[INFO]Batch 187/2800, repair costs (reward): 1065731.528, loss: -385219430.844920, critic_loss: 1153915554547.679199
[INFO]Batch 188/2800, repair costs (reward): 1066526.819, loss: -385469789.446809, critic_loss: 1155509102809.872314
[INFO]Batch 189/2800, repair costs (reward): 1067114.533, loss: -385651821.883598, critic_loss: 1156631081328.423340
[INFO]Batch 190/2800, repair costs (reward): 1068123.307, loss: -385984389.052632, critic_loss: 1158764570041.936768
[INFO]Batch 191/2800, repair costs (reward): 1068838.612, loss: -386215134.157068, critic_loss: 1160208482475.560303
[INFO]Batch 192/2800, repair costs (reward): 1069434.231, loss: -386407146.000000, critic_loss: 1161397472597.333252
[INFO]Batch 193/2800, repair costs (reward): 1069809.723, loss: -386527137.492228, critic_loss: 1162056725689.699463
[INFO]Batch 194/2800, repair costs (reward): 1069969.167, loss: -386566544.494845, critic_loss: 1162245959046.597900
[INFO]Batch 195/2800, repair costs (reward): 1070858.429, loss: -386858203.733333, critic_loss: 1164081996154.092285
[INFO]Batch 196/2800, repair costs (reward): 1071449.134, loss: -387052065.795918, critic_loss: 1165251668762.122559
[INFO]Batch 197/2800, repair costs (reward): 1072122.089, loss: -387269630.213198, critic_loss: 1166593114361.502441
[INFO]Batch 198/2800, repair costs (reward): 1072898.015, loss: -387535194.666667, critic_loss: 1168198804531.717285
[INFO]Batch 199/2800, repair costs (reward): 1073565.213, loss: -387750398.552764, critic_loss: 1169541870617.728760
[INFO]Batch 200/2800, repair costs (reward): 1074062.317, loss: -387900447.040000, critic_loss: 1170481715609.600098
[INFO]Batch 201/2800, repair costs (reward): 1074586.928, loss: -388070260.378109, critic_loss: 1171491606589.134277
[INFO]Batch 202/2800, repair costs (reward): 1075327.159, loss: -388316612.594059, critic_loss: 1172980626908.514893
[INFO]Batch 203/2800, repair costs (reward): 1076119.419, loss: -388582560.630542, critic_loss: 1174609705313.103516
[INFO]Batch 204/2800, repair costs (reward): 1076877.729, loss: -388811043.294118, critic_loss: 1176237464154.353027
[INFO]Batch 205/2800, repair costs (reward): 1077392.303, loss: -388973024.468293, critic_loss: 1177200456099.590332
[INFO]Batch 206/2800, repair costs (reward): 1077713.881, loss: -389065844.660194, critic_loss: 1177710587864.232910
[INFO]Batch 207/2800, repair costs (reward): 1078271.396, loss: -389244373.333333, critic_loss: 1178754297282.164307
[INFO]Batch 208/2800, repair costs (reward): 1078623.560, loss: -389350705.846154, critic_loss: 1179314119286.153809
[INFO]Batch 209/2800, repair costs (reward): 1079855.207, loss: -389761260.248804, critic_loss: 1182049012015.770264
[INFO]Batch 210/2800, repair costs (reward): 1079946.585, loss: -389760586.057143, critic_loss: 1182035145055.085693
[INFO]Batch 211/2800, repair costs (reward): 1080410.847, loss: -389901152.151659, critic_loss: 1182890001936.985840
[INFO]Batch 212/2800, repair costs (reward): 1080570.105, loss: -389934291.018868, critic_loss: 1183080786808.754639
[INFO]Batch 213/2800, repair costs (reward): 1081216.775, loss: -390139513.239437, critic_loss: 1184365185283.605713
[INFO]Batch 214/2800, repair costs (reward): 1081411.903, loss: -390176767.551402, critic_loss: 1184595436974.654297
[INFO]Batch 215/2800, repair costs (reward): 1081650.276, loss: -390221807.181395, critic_loss: 1184989779005.916260
[INFO]Batch 216/2800, repair costs (reward): 1081862.008, loss: -390267373.925926, critic_loss: 1185273702475.851807
